,type,length_comment,var_length,links_count,qm_count,exm_count,img_count,music_count,dots_count,ht_count,me_count,I-E,N-S,T-F,J-P
6821,ENFJ,28.0,0.19129949101391827,0.02,0.1,0.38,0.02,0.02,1.38,0.0,3.3,0,0,0,0
6822,INFP,4.82,0.1728804618482472,0.9,0.46,0.1,0.52,0.0,0.26,0.0,1.08,1,0,0,1
6823,INFP,17.94,0.19497231764899603,0.08,0.32,0.44,0.02,0.02,0.38,0.0,2.46,1,0,0,1
6824,INFP,17.04,0.18231321512567947,0.12,0.02,1.12,0.06,0.0,0.48,0.0,0.66,1,0,0,1
6825,ENTJ,26.64,0.18978858304834142,0.02,0.26,0.38,0.0,0.0,0.72,0.0,3.62,0,0,1,0
6826,INFJ,25.08,0.1824111062051216,0.04,0.22,0.26,0.0,0.02,0.58,0.0,3.42,1,0,0,0
6827,INTP,27.06,0.17927200386839431,0.18,0.26,0.22,0.02,0.0,0.72,0.0,2.56,1,0,1,1
6828,INFP,28.14,0.18536391917964318,0.08,0.26,0.22,0.04,0.06,0.92,0.0,3.06,1,0,0,1
6829,INFJ,31.92,0.18925501431115543,0.02,0.08,0.08,0.0,0.06,0.9,0.0,4.38,1,0,0,0
6830,ENTP,15.2,0.18923019082425224,0.12,0.22,0.06,0.02,0.02,0.16,0.0,1.96,0,0,1,1
6831,INTP,19.5,0.1867192455440293,0.4,0.54,0.08,0.0,0.0,0.42,0.02,2.02,1,0,1,1
6832,INFP,31.78,0.18742821455826134,0.02,0.14,0.04,0.0,0.0,0.7,0.0,3.22,1,0,0,1
6833,INTJ,29.86,0.17730815979712777,0.04,0.04,0.02,0.02,0.0,0.64,0.0,2.1,1,0,1,0
6834,INFJ,27.32,0.18742142813020254,0.0,0.42,0.24,0.0,0.0,0.64,0.0,3.16,1,0,0,0
6835,ISFP,18.56,0.18045080982531517,0.0,0.04,0.14,0.0,0.2,0.54,0.0,2.36,1,1,0,1
6836,INTJ,29.58,0.18489708991252177,0.0,0.16,0.18,0.0,0.02,0.66,0.0,3.12,1,0,1,0
6837,ENFP,22.1,0.18895767580258166,0.16,0.22,0.72,0.02,0.1,0.44,0.0,2.32,0,0,0,1
6838,INFJ,29.98,0.18341399201823366,0.0,0.14,0.08,0.0,0.04,0.9,0.0,3.44,1,0,0,0
6839,INFJ,28.58,0.1820993525897395,0.02,0.04,0.02,0.0,0.02,0.74,0.0,2.16,1,0,0,0
6840,INFP,30.18,0.18712699497456606,0.08,0.34,0.12,0.0,0.0,1.1,0.0,3.32,1,0,0,1
6841,INTJ,24.44,0.18449309340848696,0.0,0.28,0.02,0.0,0.0,0.68,0.0,2.22,1,0,1,0
6842,ENFP,24.78,0.18564083358888614,0.06,0.18,0.7,0.0,0.06,0.4,0.0,2.9,0,0,0,1
6843,ENTP,30.1,0.18742409983090333,0.0,0.26,0.06,0.0,0.0,0.72,0.0,3.48,0,0,1,1
6844,INFJ,28.3,0.17844358995443962,0.08,0.14,0.3,0.02,0.0,0.66,0.0,3.18,1,0,0,0
6845,INFP,12.84,0.17698870557387592,0.0,0.06,0.02,0.0,0.04,0.22,0.0,1.76,1,0,0,1
6846,ENFP,28.12,0.18350854465839997,0.0,0.14,0.48,0.0,0.0,0.76,0.0,2.28,0,0,0,1
6847,INFJ,19.74,0.18827229859879968,0.02,0.22,0.32,0.0,0.0,0.3,0.0,2.78,1,0,0,0
6848,ENFP,19.7,0.19040221380054972,0.22,0.38,0.7,0.0,0.02,0.56,0.0,1.76,0,0,0,1
6849,INFJ,29.52,0.17582323559599541,0.04,0.28,0.06,0.0,0.04,0.94,0.0,3.54,1,0,0,0
6850,ENFJ,31.3,0.18862604045129533,0.02,0.34,1.06,0.02,0.0,0.92,0.0,3.28,0,0,0,0
6851,INTP,13.3,0.17656405633233543,0.3,0.32,0.06,0.0,0.0,0.14,0.0,1.74,1,0,1,1
6852,INFJ,28.94,0.18521701383628547,0.04,0.18,0.1,0.0,0.0,1.04,0.0,4.1,1,0,0,0
6853,ISTP,23.7,0.18664909079862801,0.06,0.18,0.0,0.02,0.0,0.36,0.0,3.04,1,1,1,1
6854,ENFP,31.98,0.18270953496240414,0.04,0.1,0.62,0.02,0.04,0.9,0.04,3.46,0,0,0,1
6855,INFJ,29.92,0.1833650661033521,0.16,0.2,0.04,0.04,0.06,0.76,0.0,2.8,1,0,0,0
6856,INTJ,19.52,0.1868940695682731,0.06,0.18,0.06,0.0,0.0,0.5,0.0,1.74,1,0,1,0
6857,ENFP,19.6,0.189469789779614,0.0,0.08,0.08,0.0,0.0,1.0,0.0,2.3,0,0,0,1
6858,INTJ,15.08,0.1799112053177395,0.7,0.7,0.08,0.02,0.02,0.4,0.0,2.24,1,0,1,0
6859,ENFP,11.3,0.1832460451007436,0.0,0.08,0.02,0.0,0.0,0.28,0.0,1.38,0,0,0,1
6860,INFJ,30.96,0.18797812052790075,0.0,0.1,0.32,0.0,0.0,0.74,0.0,3.78,1,0,0,0
6861,INFP,27.5,0.17905070727111802,0.18,0.16,0.06,0.08,0.02,0.62,0.0,2.86,1,0,0,1
6862,ENFJ,22.44,0.19178093262923243,0.1,0.2,0.06,0.04,0.0,0.88,0.0,2.14,0,0,0,0
6863,INFJ,26.08,0.18921177838914816,0.08,0.1,0.06,0.0,0.0,1.06,0.0,2.48,1,0,0,0
6864,INFJ,27.62,0.18287389182765992,0.06,0.08,0.06,0.04,0.0,1.04,0.0,3.22,1,0,0,0
6865,ENFP,21.12,0.21149578877760036,0.0,0.38,1.54,0.0,0.0,0.9,0.0,3.0,0,0,0,1
6866,ISTP,25.26,0.18557758277169045,0.02,0.1,0.12,0.02,0.0,0.48,0.0,3.48,1,1,1,1
6867,ENTP,25.4,0.1825819704904176,0.04,0.18,0.0,0.0,0.0,0.74,0.0,2.58,0,0,1,1
6868,INTJ,30.84,0.18006539102748834,0.0,0.1,0.02,0.0,0.02,0.82,0.0,4.08,1,0,1,0
6869,ENFJ,21.76,0.18618239090794414,0.14,0.38,0.8,0.0,0.0,0.52,0.0,3.12,0,0,0,0
6870,INTJ,5.4,0.20291918832324668,0.14,0.14,0.02,0.04,0.0,0.06,0.02,0.5,1,0,1,0
6871,INFJ,23.54,0.1826324889966244,0.0,0.26,0.42,0.0,0.0,0.68,0.0,2.42,1,0,0,0
6872,INFP,27.48,0.17895883627427792,0.14,0.26,0.14,0.0,0.02,0.64,0.0,2.18,1,0,0,1
6873,INFP,25.84,0.18299342873592422,0.12,0.26,0.16,0.02,0.02,0.66,0.0,2.72,1,0,0,1
6874,INTJ,25.26,0.1853061856781994,0.02,0.56,0.04,0.0,0.0,1.04,0.0,2.6,1,0,1,0
6875,INFJ,20.98,0.17867747869289433,0.1,0.16,0.0,0.02,0.02,0.56,0.0,2.0,1,0,0,0
6876,ISFP,19.52,0.18440994394716212,0.28,0.48,0.04,0.0,0.06,0.42,0.0,2.66,1,1,0,1
6877,INFJ,32.68,0.18393179856185327,0.0,0.16,0.04,0.0,0.02,0.94,0.0,3.18,1,0,0,0
6878,INTP,32.6,0.17576053400059496,0.0,0.06,0.0,0.0,0.0,0.82,0.0,3.02,1,0,1,1
6879,INFJ,27.18,0.17993079584775087,0.06,0.2,0.28,0.0,0.0,0.68,0.0,3.1,1,0,0,0
6880,INFP,35.0,0.19106422684318933,0.02,0.2,0.46,0.0,0.0,1.04,0.0,3.0,1,0,0,1
6881,ENFP,32.72,0.18419030762297753,0.0,0.24,0.12,0.0,0.0,0.94,0.0,3.98,0,0,0,1
6882,INTP,17.5,0.186279058044212,0.0,0.04,0.06,0.0,0.12,0.42,0.0,2.08,1,0,1,1
6883,INFP,17.76,0.18514939867951535,0.08,0.18,0.38,0.0,0.0,0.44,0.02,1.52,1,0,0,1
6884,INTP,26.36,0.18572560021111745,0.0,0.1,0.02,0.0,0.0,0.46,0.0,3.0,1,0,1,1
6885,INFP,21.42,0.18812140695833737,0.04,0.06,0.02,0.02,0.04,0.52,0.0,2.56,1,0,0,1
6886,ISTJ,19.24,0.1834203351180162,0.06,0.2,0.02,0.0,0.02,0.32,0.0,2.72,1,1,1,0
6887,INFJ,31.66,0.18432131054398365,0.0,0.22,0.58,0.0,0.04,0.76,0.0,3.76,1,0,0,0
6888,INFJ,31.72,0.1868121507231154,0.0,0.08,0.2,0.0,0.0,0.9,0.0,3.48,1,0,0,0
6889,ISTP,3.54,0.19323134408049494,0.0,0.1,0.0,0.0,0.0,0.14,0.0,0.38,1,1,1,1
6890,ISFP,21.18,0.18261942948661075,0.26,0.4,0.04,0.0,0.04,0.48,0.0,2.36,1,1,0,1
6891,INFP,22.9,0.18258325473751028,0.06,0.22,1.06,0.0,0.0,0.54,0.0,2.26,1,0,0,1
6892,ISFP,32.86,0.18165095054379327,0.0,0.06,0.26,0.0,0.04,0.86,0.0,4.08,1,1,0,1
6893,ENFP,22.38,0.19116304979170007,0.02,0.24,1.3,0.0,0.02,0.66,0.0,2.62,0,0,0,1
6894,ENFJ,25.6,0.19205377490964615,0.04,0.08,0.3,0.04,0.0,1.02,0.0,2.94,0,0,0,0
6895,INFJ,21.06,0.17849482328959246,0.68,0.02,0.62,0.24,0.0,0.74,0.0,2.06,1,0,0,0
6896,ENTJ,17.32,0.18218604398034896,0.24,0.34,0.0,0.02,0.0,0.32,0.0,1.1,0,0,1,0
6897,ENTP,33.62,0.1855855382658941,0.04,0.08,0.0,0.0,0.04,0.88,0.0,4.36,0,0,1,1
6898,ISTP,17.04,0.18722046251792895,0.1,0.32,0.14,0.0,0.0,0.68,0.0,1.78,1,1,1,1
6899,ENFP,32.92,0.1843034390109263,0.0,0.12,0.3,0.0,0.0,0.8,0.0,3.64,0,0,0,1
6900,ENFJ,32.8,0.18053145897535033,0.02,0.2,0.14,0.0,0.02,0.88,0.0,4.04,0,0,0,0
6901,INFP,25.8,0.1919852931875582,0.02,0.2,0.04,0.0,0.0,0.68,0.0,3.46,1,0,0,1
6902,INTP,31.28,0.17960722331083398,0.0,0.0,0.02,0.0,0.0,0.72,0.0,4.06,1,0,1,1
6903,INFJ,30.58,0.17992382413449196,0.0,0.14,0.2,0.0,0.02,0.84,0.0,3.26,1,0,0,0
6904,INFP,18.98,0.18720425011717223,0.0,0.22,0.7,0.0,0.0,0.3,0.0,1.9,1,0,0,1
6905,INFP,31.56,0.18346403004093398,0.0,0.12,0.34,0.0,0.02,0.98,0.0,3.56,1,0,0,1
6906,INFJ,32.86,0.1850148842727368,0.08,0.26,0.22,0.0,0.04,0.86,0.0,4.12,1,0,0,0
6907,INFP,31.84,0.18329183488748282,0.08,0.3,0.24,0.02,0.0,1.0,0.0,4.54,1,0,0,1
6908,INTJ,30.7,0.18080760963814344,0.0,0.08,0.02,0.0,0.02,0.76,0.0,3.28,1,0,1,0
6909,ENFP,5.82,0.19231791949740665,0.04,0.04,0.04,0.0,0.0,0.16,0.0,0.56,0,0,0,1
6910,INFJ,16.6,0.19129963343142595,0.0,0.16,0.34,0.0,0.0,0.28,0.0,1.8,1,0,0,0
6911,INTP,25.92,0.18082596674550813,0.04,0.22,0.04,0.02,0.0,0.56,0.0,2.56,1,0,1,1
6912,ENFP,32.38,0.18717755857455448,0.06,0.44,0.5,0.0,0.0,1.18,0.0,3.56,0,0,0,1
6913,ISTJ,33.2,0.18699181764711217,0.02,0.18,0.86,0.02,0.0,0.86,0.0,4.1,1,1,1,0
6914,INFP,16.92,0.18613364864279305,0.06,0.44,0.18,0.0,0.0,0.26,0.0,2.04,1,0,0,1
6915,ENFP,22.8,0.19361336754903635,0.04,0.28,0.08,0.0,0.02,0.9,0.0,2.34,0,0,0,1
6916,INTP,25.96,0.179607752501638,0.02,0.2,0.14,0.0,0.04,0.64,0.0,1.94,1,0,1,1
6917,INTJ,28.84,0.1939347858308397,0.0,0.22,0.04,0.0,0.04,1.3,0.0,3.24,1,0,1,0
6918,INTJ,15.52,0.18137447734583687,0.08,0.12,0.0,0.06,0.0,0.22,0.0,2.0,1,0,1,0
6919,INFP,34.48,0.18363694813223122,0.0,0.04,0.04,0.0,0.0,0.92,0.0,3.9,1,0,0,1
6920,INTP,25.62,0.17475179161175705,0.3,0.34,0.0,0.04,0.0,0.84,0.0,1.96,1,0,1,1
6921,INTJ,19.52,0.1918811824956853,0.02,0.26,0.0,0.0,0.0,2.0,0.0,1.82,1,0,1,0
6922,ENFP,27.24,0.18294288913788667,0.0,0.3,0.42,0.0,0.02,0.68,0.0,3.16,0,0,0,1
6923,INTP,31.68,0.18255854909975977,0.02,0.18,0.02,0.0,0.04,0.88,0.02,3.52,1,0,1,1
6924,INFP,23.64,0.189739651540445,0.0,0.08,0.4,0.0,0.0,0.66,0.0,1.64,1,0,0,1
6925,INFP,28.18,0.17705422464167672,0.14,0.12,0.02,0.04,0.04,0.62,0.0,3.88,1,0,0,1
6926,INFP,25.54,0.19354624000000006,0.1,0.18,0.2,0.04,0.04,0.46,0.0,3.08,1,0,0,1
6927,ESFP,29.96,0.18628766779907815,0.0,0.32,0.04,0.0,0.0,1.04,0.0,3.42,0,1,0,1
6928,INFP,26.12,0.17600871660757222,0.06,0.12,0.02,0.0,0.02,0.58,0.0,3.08,1,0,0,1
6929,ENFP,18.28,0.18119350568724923,0.0,0.3,0.18,0.0,0.0,0.44,0.0,2.24,0,0,0,1
6930,ISTJ,30.46,0.18899270404424462,0.0,0.52,0.48,0.0,0.02,0.98,0.0,3.4,1,1,1,0
6931,INTP,30.12,0.1910287930924325,0.0,0.28,0.04,0.0,0.02,0.8,0.0,3.22,1,0,1,1
6932,INFP,13.66,0.19467372460158897,0.02,0.24,0.0,0.0,0.0,0.3,0.0,1.4,1,0,0,1
6933,ISFJ,34.16,0.18342971993301765,0.02,0.1,0.12,0.0,0.0,1.1,0.02,3.72,1,1,0,0
6934,INTP,17.02,0.19010775783858325,0.06,0.16,0.16,0.06,0.0,0.34,0.0,2.12,1,0,1,1
6935,INTP,23.68,0.17917706504103473,0.08,0.38,0.08,0.06,0.02,0.62,0.0,1.8,1,0,1,1
6936,ISTP,30.28,0.18110043944008536,0.0,0.16,0.04,0.0,0.0,0.72,0.0,2.96,1,1,1,1
6937,INTJ,24.28,0.17613182597810179,0.0,0.18,0.0,0.0,0.0,0.5,0.0,2.2,1,0,1,0
6938,INTJ,32.36,0.17285219652170625,0.0,0.02,0.0,0.0,0.02,0.84,0.0,3.58,1,0,1,0
6939,INTJ,29.56,0.1844573831044973,0.0,0.18,0.08,0.0,0.0,0.7,0.0,4.04,1,0,1,0
6940,INFP,29.92,0.1848745853237824,0.0,0.06,0.24,0.0,0.0,1.02,0.0,4.2,1,0,0,1
6941,INTJ,22.2,0.18423537366535217,0.14,0.14,0.1,0.06,0.0,0.64,0.0,2.76,1,0,1,0
6942,ENTP,24.3,0.1752183408415416,0.1,0.14,0.0,0.04,0.0,0.6,0.0,1.7,0,0,1,1
6943,INTP,27.02,0.1921496382607055,0.04,0.18,0.02,0.02,0.0,0.62,0.0,3.26,1,0,1,1
6944,INFJ,31.22,0.18353014409757082,0.06,0.32,0.18,0.0,0.02,0.9,0.0,3.9,1,0,0,0
6945,ENTP,13.52,0.18627760795327433,0.0,0.16,0.02,0.0,0.0,0.18,0.0,1.58,0,0,1,1
6946,ENTJ,21.46,0.19189663160571616,0.02,0.32,0.7,0.0,0.0,0.58,0.0,2.7,0,0,1,0
6947,INTP,23.4,0.17988703200005826,0.18,0.32,0.04,0.1,0.0,0.52,0.0,2.6,1,0,1,1
6948,INFJ,31.28,0.17734964201114833,0.04,0.12,0.0,0.0,0.0,0.76,0.0,3.2,1,0,0,0
6949,INTP,12.18,0.1834427744446945,0.4,0.6,0.06,0.0,0.0,0.22,0.0,1.04,1,0,1,1
6950,ENFP,31.22,0.18569585266718397,0.04,0.2,0.36,0.04,0.0,0.88,0.0,3.46,0,0,0,1
6951,ENTJ,27.5,0.17829353199856968,0.0,0.06,0.08,0.0,0.0,0.64,0.0,2.76,0,0,1,0
6952,ENTP,14.8,0.17851503676000427,0.1,0.22,0.1,0.04,0.0,0.34,0.0,1.98,0,0,1,1
6953,ISTJ,9.74,0.18154889934481863,0.14,0.14,0.02,0.02,0.02,0.26,0.0,0.7,1,1,1,0
6954,INFJ,31.9,0.1821366221766518,0.0,0.06,0.16,0.0,0.02,1.12,0.0,3.64,1,0,0,0
6955,ENTJ,22.16,0.18360965978200539,0.28,0.38,0.06,0.06,0.0,0.76,0.0,3.1,0,0,1,0
6956,INTJ,24.48,0.18982421238038955,0.0,0.26,0.72,0.0,0.0,0.32,0.0,2.78,1,0,1,0
6957,INTJ,23.16,0.18757559721110567,0.0,0.16,0.08,0.0,0.0,0.38,0.0,2.68,1,0,1,0
6958,INTJ,16.08,0.18189390076154474,0.04,0.36,0.16,0.0,0.0,0.22,0.0,1.58,1,0,1,0
6959,ENFP,28.36,0.1844203740809466,0.0,0.12,0.44,0.0,0.04,0.7,0.0,3.32,0,0,0,1
6960,ISFP,22.8,0.19145616207336488,0.08,0.2,0.36,0.0,0.0,2.18,0.0,2.9,1,1,0,1
6961,INFJ,29.0,0.18212032271815407,0.0,0.06,0.2,0.0,0.02,0.9,0.0,3.32,1,0,0,0
6962,INFP,29.16,0.1815713872642147,0.04,0.08,0.0,0.0,0.02,0.82,0.0,3.12,1,0,0,1
6963,INFP,28.32,0.18317171484428224,0.08,0.1,0.54,0.04,0.0,0.56,0.0,3.48,1,0,0,1
6964,INTP,7.86,0.18162331371661383,0.98,1.0,0.16,0.0,0.02,0.18,0.0,1.0,1,0,1,1
6965,ENTP,18.72,0.18850767862141637,0.06,0.2,0.0,0.02,0.02,0.28,0.0,2.26,0,0,1,1
6966,ISTP,28.7,0.18878917242175108,0.0,0.1,0.08,0.0,0.0,0.94,0.0,4.14,1,1,1,1
6967,ISTJ,24.5,0.1942399343897112,0.02,0.32,0.16,0.0,0.0,0.62,0.0,3.12,1,1,1,0
6968,INFP,22.7,0.18259516409883406,0.0,0.18,0.32,0.0,0.0,0.44,0.0,2.42,1,0,0,1
6969,INTP,32.36,0.1823638644589545,0.0,0.18,0.12,0.0,0.0,0.74,0.0,4.22,1,0,1,1
6970,ENFP,24.84,0.1864620580766012,0.0,0.12,0.22,0.0,0.0,0.58,0.0,3.04,0,0,0,1
6971,INFP,25.68,0.1841660036345788,0.18,0.2,0.4,0.0,0.06,0.92,0.12,2.86,1,0,0,1
6972,INTP,28.44,0.19337617546712405,0.06,0.36,0.38,0.04,0.0,0.82,0.0,3.08,1,0,1,1
6973,INFP,26.36,0.18321364151206357,0.06,0.1,0.4,0.02,0.0,0.72,0.0,3.68,1,0,0,1
6974,ISTP,21.52,0.1766575052408054,0.14,0.14,0.24,0.04,0.0,0.34,0.06,1.96,1,1,1,1
6975,INTJ,23.02,0.17315095083520077,0.12,0.18,0.0,0.06,0.0,0.44,0.0,2.06,1,0,1,0
6976,INFP,24.18,0.18095527140495865,0.0,0.14,0.04,0.0,0.0,0.3,0.0,3.26,1,0,0,1
6977,INTJ,32.1,0.1834170730884213,0.0,0.04,0.16,0.0,0.0,0.96,0.0,4.28,1,0,1,0
6978,ENTJ,28.34,0.18714739139059713,0.0,0.18,0.12,0.0,0.02,1.04,0.0,2.84,0,0,1,0
6979,INFJ,18.44,0.17901220199331863,0.0,0.1,0.08,0.0,0.0,0.4,0.0,2.4,1,0,0,0
6980,INTP,23.58,0.18337022563205893,0.0,0.08,0.04,0.0,0.0,0.64,0.0,3.04,1,0,1,1
6981,INTP,14.36,0.1909324035621115,0.08,0.16,0.02,0.0,0.0,0.32,0.0,2.02,1,0,1,1
6982,INTP,21.36,0.1816721874000592,0.02,0.22,0.0,0.0,0.0,0.42,0.0,2.02,1,0,1,1
6983,INFJ,29.76,0.17757715917494749,0.0,0.0,0.12,0.0,0.08,0.62,0.0,3.58,1,0,0,0
6984,INTP,27.1,0.19111280600028394,0.0,0.24,0.12,0.0,0.02,0.78,0.0,3.36,1,0,1,1
6985,INFJ,26.86,0.18606798106428935,0.02,0.24,0.16,0.0,0.0,0.68,0.0,3.44,1,0,0,0
6986,ENFJ,23.3,0.18156299526866776,0.02,0.28,0.0,0.0,0.0,0.38,0.0,3.92,0,0,0,0
6987,INFP,28.24,0.17733792788071442,0.06,0.14,0.32,0.06,0.0,0.92,0.0,3.42,1,0,0,1
6988,INFP,31.16,0.17861165851973795,0.12,0.18,0.12,0.0,0.08,0.86,0.0,3.16,1,0,0,1
6989,ENFP,25.7,0.17964776992165749,0.08,0.32,0.24,0.04,0.0,0.62,0.0,3.16,0,0,0,1
6990,INFJ,22.42,0.18244883180047916,0.12,0.12,0.0,0.04,0.0,0.44,0.0,1.98,1,0,0,0
6991,ENFP,31.34,0.18086221379145417,0.0,0.28,0.24,0.0,0.0,0.9,0.0,3.5,0,0,0,1
6992,INFP,31.54,0.18661857110763236,0.0,0.16,0.16,0.0,0.0,1.0,0.04,2.74,1,0,0,1
6993,INTP,21.32,0.18652345228542444,0.0,0.48,0.42,0.0,0.0,0.88,0.0,1.66,1,0,1,1
6994,INFP,25.1,0.18545138562493296,0.0,0.02,0.42,0.0,0.0,1.42,0.0,1.48,1,0,0,1
6995,INTP,9.08,0.20044522675641202,0.0,0.06,0.6,0.0,0.0,0.0,0.0,1.46,1,0,1,1
6996,ISFP,29.42,0.18485865927046982,0.0,0.14,0.0,0.0,0.04,0.78,0.0,4.24,1,1,0,1
6997,INFP,12.68,0.1873738011426756,0.08,0.2,0.08,0.0,0.02,0.38,0.0,1.44,1,0,0,1
6998,ISFP,25.34,0.18779304241514505,0.02,0.06,0.62,0.02,0.0,0.62,0.0,3.44,1,1,0,1
6999,ISTJ,22.32,0.18965997415121205,0.06,0.12,0.58,0.06,0.02,0.42,0.04,2.18,1,1,1,0
7000,INFJ,32.98,0.184281636024131,0.0,0.06,0.24,0.0,0.08,1.08,0.0,4.34,1,0,0,0
7001,ISTP,30.72,0.18601412611591467,0.12,0.3,0.2,0.0,0.02,0.84,0.0,3.64,1,1,1,1
7002,INFP,27.08,0.18474442212323255,0.04,0.08,0.16,0.0,0.0,0.58,0.0,3.38,1,0,0,1
7003,INFJ,24.7,0.18489666342131306,0.0,0.3,0.14,0.0,0.0,0.56,0.0,3.84,1,0,0,0
7004,INFJ,20.06,0.18090921091511594,0.08,0.18,0.06,0.0,0.04,0.54,0.0,1.96,1,0,0,0
7005,INTJ,28.84,0.1874852044742188,0.02,0.14,0.06,0.02,0.0,1.02,0.0,3.3,1,0,1,0
7006,INFJ,20.8,0.1978337544917807,0.0,0.18,0.16,0.0,0.0,0.86,0.0,2.76,1,0,0,0
7007,INTP,28.38,0.18988073224852065,0.0,0.22,0.22,0.0,0.0,0.78,0.0,3.72,1,0,1,1
7008,INFP,27.98,0.18454173689639058,0.16,0.32,0.04,0.02,0.0,0.84,0.02,2.9,1,0,0,1
7009,INFP,29.62,0.18408102930293607,0.0,0.08,0.24,0.0,0.0,0.74,0.0,4.04,1,0,0,1
7010,INFP,29.78,0.19808181814644404,0.0,0.46,0.28,0.0,0.0,0.96,0.0,3.74,1,0,0,1
7011,INFP,23.06,0.18646867920138516,0.06,0.28,0.36,0.0,0.0,0.92,0.0,1.7,1,0,0,1
7012,INFJ,32.6,0.1820980524042959,0.02,0.06,0.06,0.0,0.0,0.88,0.0,3.54,1,0,0,0
7013,ISFP,28.56,0.18233670412331676,0.02,0.12,0.06,0.0,0.0,0.94,0.0,2.74,1,1,0,1
7014,INFP,33.02,0.18371215704866803,0.04,0.18,0.0,0.0,0.0,0.88,0.02,3.9,1,0,0,1
7015,INFP,20.86,0.1848705638007906,0.54,0.58,0.04,0.06,0.08,0.5,0.0,2.54,1,0,0,1
7016,INFP,22.64,0.18149646330209573,0.16,0.18,0.12,0.0,0.0,0.56,0.0,2.2,1,0,0,1
7017,INTP,23.2,0.18143773452039635,0.14,0.26,0.04,0.08,0.0,0.58,0.0,2.38,1,0,1,1
7018,INFP,30.5,0.1846734114442332,0.02,0.12,0.52,0.02,0.0,0.7,0.0,3.84,1,0,0,1
7019,INTP,23.12,0.18679972535189285,0.02,0.14,0.04,0.0,0.0,0.84,0.0,1.14,1,0,1,1
7020,INTP,25.3,0.18347277964995426,0.02,0.1,0.06,0.02,0.04,0.46,0.0,2.72,1,0,1,1
7021,INTJ,27.6,0.1876883947685119,0.0,0.12,0.28,0.0,0.0,0.64,0.0,2.84,1,0,1,0
7022,ENFP,24.72,0.18253641024367684,0.06,0.18,0.16,0.02,0.0,0.48,0.02,2.54,0,0,0,1
7023,ISFJ,18.12,0.1857375308986896,0.06,0.2,0.0,0.02,0.0,0.54,0.0,1.64,1,1,0,0
7024,INFP,32.56,0.1825214906524809,0.1,0.26,0.06,0.0,0.0,0.94,0.0,3.0,1,0,0,1
7025,ISFP,19.6,0.18885914749594127,0.0,0.14,0.16,0.0,0.0,0.94,0.0,0.76,1,1,0,1
7026,INTJ,18.82,0.1901012564689811,0.04,0.12,0.06,0.02,0.0,0.38,0.0,2.66,1,0,1,0
7027,INTJ,29.16,0.17877716282545245,0.06,0.32,0.0,0.0,0.0,0.96,0.0,2.74,1,0,1,0
7028,ENFP,29.96,0.18389731092761294,0.08,0.22,0.44,0.0,0.04,0.7,0.0,2.86,0,0,0,1
7029,ENTP,23.1,0.1876613712301028,0.08,0.24,0.0,0.06,0.0,0.44,0.0,2.12,0,0,1,1
7030,INFP,20.6,0.18030756259823844,0.16,0.1,0.16,0.1,0.02,0.34,0.0,2.4,1,0,0,1
7031,ENTJ,25.8,0.18439130287191347,0.04,0.36,0.08,0.02,0.02,0.88,0.0,2.34,0,0,1,0
7032,INFP,33.08,0.18393024903963306,0.0,0.1,0.06,0.0,0.0,0.9,0.0,3.92,1,0,0,1
7033,INFJ,14.98,0.1890834449358552,0.04,0.22,0.06,0.0,0.02,0.42,0.0,1.34,1,0,0,0
7034,ENTP,25.92,0.18467942991413097,0.06,0.04,0.08,0.0,0.08,0.62,0.0,2.58,0,0,1,1
7035,INTP,22.68,0.18161644821374723,0.14,0.3,0.06,0.0,0.0,0.5,0.0,2.7,1,0,1,1
7036,ENFP,23.1,0.18628400560265873,0.1,0.32,0.54,0.02,0.06,0.68,0.0,2.58,0,0,0,1
7037,INFJ,26.38,0.18877036001271824,0.0,0.16,0.2,0.0,0.02,0.66,0.0,2.86,1,0,0,0
7038,INTJ,13.2,0.18346722214437086,0.0,0.08,0.24,0.0,0.0,0.34,0.0,1.16,1,0,1,0
7039,INTP,28.38,0.18674319559206348,0.02,0.24,0.12,0.0,0.0,0.8,0.0,3.1,1,0,1,1
7040,INFP,27.34,0.1875,0.06,0.2,0.12,0.0,0.02,0.92,0.0,3.28,1,0,0,1
7041,ISFP,10.76,0.19810406710796305,0.0,0.02,0.0,0.0,0.0,0.08,0.0,1.86,1,1,0,1
7042,INFP,21.12,0.17596024691986972,0.06,0.26,0.0,0.02,0.0,0.38,0.0,1.3,1,0,0,1
7043,INTJ,9.14,0.18138784579909983,0.0,0.02,0.0,0.0,0.02,0.12,0.0,1.12,1,0,1,0
7044,ESFP,29.24,0.19003583579554578,0.1,0.22,0.26,0.02,0.0,0.8,0.0,3.42,0,1,0,1
7045,INTP,27.0,0.1807581740312437,0.04,0.2,0.06,0.0,0.08,0.54,0.0,2.62,1,0,1,1
7046,INTJ,26.58,0.1870234356303958,0.06,0.1,0.02,0.0,0.0,0.8,0.0,3.72,1,0,1,0
7047,INFP,34.84,0.18483573632549594,0.0,0.14,0.38,0.0,0.0,1.02,0.0,1.98,1,0,0,1
7048,ISFP,30.54,0.18854075740242135,0.08,0.14,0.58,0.06,0.02,0.8,0.0,4.52,1,1,0,1
7049,ISTP,8.34,0.1850282528001418,0.14,0.06,0.28,0.1,0.0,0.04,0.0,0.72,1,1,1,1
